land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,large_living_room,parking_space,front_garden,swimming_pool,distance_to_school_km,wall_fence,house_age_or_renovated,water_front,distance_to_supermarket_km,property_value
204,182,4,3,1,1,1,1,6.7,1,13,0,4.6,187036
204,177,4,3,1,1,1,1,6.8,1,22,0,4.2,183693
271,251,4,2,1,1,1,1,4.2,1,9,0,0.6,239600
225,201,3,2,0,0,0,1,1.4,1,18,0,4.2,188399
270,254,4,5,1,1,1,1,0.6,1,2,0,4.3,256883
207,194,4,3,1,1,1,1,2.7,0,17,0,3.1,176831
103,93,1,1,0,0,0,0,0.6,0,9,0,3.4,83175
257,222,4,3,1,1,1,1,1.2,1,10,0,0.8,243495
150,139,3,2,1,1,0,0,3.8,0,6,0,4.1,119403
354,348,5,3,1,1,1,1,6.9,1,18,0,1.1,285608
160,151,2,2,1,0,0,1,3.1,0,2,0,6.9,133116
518,471,7,6,1,1,1,1,0.1,1,5,0,6.8,437069
170,170,2,2,1,0,1,0,2.3,0,20,0,3.9,122547
363,313,6,6,1,1,1,1,4.8,0,21,0,1.1,278832
202,182,3,4,1,1,1,0,6.3,1,1,0,4.2,172876
288,270,4,3,1,1,1,1,3.1,1,15,0,5.9,249947
270,235,4,2,1,1,1,1,2.7,1,11,0,3.2,242704
180,171,2,2,0,0,0,0,6.2,0,3,0,4.9,125270
129,127,2,2,0,0,0,1,0.5,0,9,0,5.6,119508
176,160,3,1,1,0,1,0,0.7,1,15,0,4.7,157121
122,113,1,2,0,1,0,0,2.4,0,12,0,4.7,96660
130,114,2,1,0,0,0,0,3.7,0,5,0,3.9,95175
227,202,3,3,0,1,0,0,2.8,0,12,0,0.5,160804
245,244,4,4,1,1,1,1,3.2,1,12,0,4.2,214377
274,233,5,2,1,1,1,1,1.1,1,11,0,6.5,246061
165,157,3,1,1,0,0,0,4.9,0,3,0,4.2,124237
106,97,1,2,0,1,0,0,6.3,0,7,0,1.7,83018
120,110,2,3,1,0,1,0,1.9,0,3,0,4.4,102395
599,519,7,5,1,1,1,1,3.7,1,3,0,1.8,491858
329,328,6,5,1,1,1,1,5.8,1,7,0,2.3,281194
196,179,3,2,0,1,0,0,6.4,1,10,0,0.8,155211
104,96,1,1,1,1,0,0,5.6,0,7,0,6.4,82963
214,187,4,4,1,1,1,1,1.4,1,2,0,5.5,211390
277,266,4,4,0,1,1,1,3.6,1,8,0,3.3,239069
142,132,2,3,0,1,0,0,4.3,0,22,0,2.5,102913
236,222,4,4,1,1,1,1,2.4,1,5,0,2.9,219705
200,200,3,3,1,0,0,1,6.3,0,8,0,2.8,156194
287,256,5,4,1,1,1,1,5.7,1,11,0,2.6,254188
194,191,3,4,0,0,1,0,6.2,0,5,0,0.4,138846
125,109,1,1,1,1,0,0,6.9,0,9,0,3.3,93779
202,184,4,3,1,1,1,1,0.1,1,12,0,0.8,213181
221,202,4,4,1,1,1,1,0.6,1,11,0,2.5,213476
229,222,3,3,1,1,0,1,0.7,0,16,0,0.6,199720
198,198,4,3,1,1,1,1,0.9,1,16,0,1.6,192714
224,195,4,5,1,1,1,1,0.7,1,8,0,6.3,213125
172,170,2,2,0,0,1,0,4.2,0,13,0,0.2,128457
228,211,4,2,1,1,0,0,2.8,1,21,0,5.8,178091
122,114,2,2,0,1,0,0,1.9,0,6,0,0.9,103501
146,131,2,1,1,0,1,0,5.2,0,8,1,0.4,136280
351,325,5,5,1,1,1,1,4.3,1,21,0,1.2,284366
143,141,1,2,0,0,0,0,6.3,0,16,0,6.5,94382
255,249,5,3,1,1,1,0,4.6,1,11,0,3.7,204222
690,581,8,5,1,1,1,1,6.6,1,13,0,5.3,517706
231,230,3,4,0,0,0,0,4.4,0,14,0,6.1,158917
194,189,4,3,1,0,1,1,4.6,1,22,0,1.8,174006
195,195,3,3,1,0,0,0,0.9,0,14,0,6.2,145493
353,329,5,2,1,1,1,1,2.3,1,10,0,6.4,301568
216,200,4,2,1,1,1,1,5.2,1,4,0,2.8,200549
251,225,4,4,1,1,1,1,6.9,1,8,0,2.9,227122
229,217,3,2,1,1,1,0,2.8,0,11,0,5.9,167640
200,170,4,2,1,1,1,1,3.3,1,6,0,0.9,206682
248,233,4,5,0,1,1,1,5.8,1,5,0,3.4,221871
237,237,5,3,1,1,1,1,6.6,1,4,0,2.9,208030
275,243,5,4,1,1,1,1,2.2,1,15,1,4.2,283363
218,193,3,3,1,1,0,0,3.6,0,7,0,6.3,157654
220,218,4,2,1,1,1,1,1.6,1,14,0,5.8,195987
310,274,4,4,1,1,1,1,5.1,1,21,0,2.3,260381
280,251,5,5,1,1,1,1,3.9,1,6,0,5.2,251615
434,418,7,8,1,1,1,1,1.4,1,16,0,4.5,360885
120,118,1,2,0,0,1,0,4.4,0,2,0,0.2,98863
286,283,5,2,1,1,1,1,2.7,1,20,0,5.7,246322
239,215,3,2,1,0,1,0,6.3,0,19,0,4.7,165511
304,267,4,5,1,1,1,1,3.9,0,6,0,1.5,248617
318,295,6,6,1,1,1,1,6.5,1,4,0,6.1,268352
188,187,3,3,0,0,1,0,5.7,1,7,0,1.7,152838
150,147,2,2,0,0,1,0,2.6,0,6,0,6.1,109658
211,205,3,4,0,0,0,0,0.3,0,18,0,4.8,161037
214,209,3,4,0,0,1,0,5.6,1,21,0,5.6,159272
544,516,8,5,1,1,1,1,6.2,1,12,0,2.3,431272
231,231,3,2,0,0,1,0,0.7,1,16,0,2.7,185318
355,316,5,4,1,1,1,1,3.5,1,14,0,5.3,301279
112,112,1,1,0,0,0,1,1.2,0,14,0,5.5,101140
246,216,5,4,1,1,0,1,5.6,1,7,0,4.6,205881
142,126,1,2,1,1,0,0,6.9,0,6,0,0.7,112223
231,218,4,5,1,1,1,1,1.4,1,1,0,1.7,224964
236,221,4,2,1,1,1,1,1.3,1,11,0,6.9,216107
321,283,5,5,1,1,1,1,1.7,1,12,0,3.8,287600
315,270,5,4,0,1,1,1,0.9,1,5,0,5.5,285181
326,307,5,4,1,1,1,1,0.7,1,12,0,6.2,287600
245,222,4,3,1,1,1,1,3.8,1,6,0,4.7,228857
261,226,5,2,1,1,1,1,5.4,1,9,0,6.5,233733
125,125,1,1,0,0,0,0,1.2,0,5,0,0.4,107247
270,265,4,4,1,0,1,0,0.8,1,16,0,0.6,228916
155,138,3,4,0,0,1,0,5.6,1,7,0,6.8,126353
287,273,5,3,1,1,1,0,0.4,1,21,0,4.2,239908
243,221,4,4,0,1,1,1,1.3,1,13,0,1.9,223002
286,276,5,2,1,1,1,1,5.9,1,9,0,3.1,242460
171,162,3,2,1,1,1,0,2.5,1,20,0,3.1,143817
425,364,7,8,1,1,1,1,3.6,1,1,0,5.9,355571
572,556,8,9,0,1,1,1,5.3,1,13,0,6.2,441440
219,195,3,4,1,1,0,0,6.7,1,7,0,4.3,175785
121,106,2,1,0,1,1,0,2.3,0,12,0,2.4,108843
267,233,5,3,1,1,1,0,2.7,1,12,0,1.2,225191
134,122,2,1,0,1,0,0,2.4,0,22,0,6.2,95575
208,206,3,1,1,0,0,0,0.6,0,5,0,4.1,161494
224,222,4,5,1,0,1,1,3.3,1,14,0,6.1,191419
212,189,4,3,1,1,1,1,3.3,1,21,0,6.5,193484
280,264,5,2,1,1,1,1,5.8,0,14,0,1.9,214371
549,468,7,6,1,1,1,1,1.9,1,16,0,5.3,449651
176,151,3,3,1,0,0,1,1.7,1,3,0,0.7,170949
231,209,4,3,1,1,1,0,1.9,1,21,0,3.5,194944
281,243,5,5,1,1,1,1,6.1,0,15,0,1.9,224832
145,141,2,3,0,0,1,0,0.9,0,11,0,2.9,117581
191,163,3,2,1,1,0,0,2.9,1,14,0,0.1,167828
221,215,4,4,1,1,1,1,2.9,1,9,0,3.6,200083
151,139,3,1,0,1,0,0,5.9,0,17,1,2.3,125291
177,172,2,2,1,0,1,0,1.7,0,21,0,1.8,135904
220,198,4,2,1,1,1,0,1.4,0,16,1,3.9,194517
212,210,3,3,1,0,1,0,6.6,0,11,0,6.8,143176
250,226,4,2,1,1,1,1,6.2,1,5,0,5.7,223484
120,113,2,2,0,1,0,1,2.8,0,18,0,5.1,113662
227,221,3,3,1,1,1,0,4.8,1,9,0,0.2,196895
128,122,1,2,1,1,0,0,4.4,0,4,0,5.6,101573
206,193,3,4,1,1,1,0,0.2,0,19,0,5.9,168349
131,125,2,3,0,1,1,0,4.4,0,3,0,5.2,103930
294,253,4,2,1,1,1,1,0.2,0,19,0,6.6,243201
122,120,2,3,0,0,0,0,3.7,0,1,0,6.6,87802
134,119,2,1,0,1,0,0,2.3,0,6,0,3.1,105574
210,183,4,2,1,1,0,1,0.6,0,17,0,0.6,183456
297,270,5,2,1,1,1,1,3.8,1,19,0,0.1,267947
328,291,5,2,1,1,1,1,3.3,1,11,0,4.8,288117
347,313,6,5,1,0,0,1,5.6,1,3,0,3.8,285688
499,493,7,6,1,1,1,1,5.1,1,7,0,3.7,417144
136,134,1,2,0,0,0,0,5.7,0,17,0,2.4,93343
180,180,3,4,1,0,0,0,0.4,1,10,0,2.3,161682
216,189,4,2,1,1,1,1,1.5,1,1,0,5.4,216932
145,127,1,1,0,0,0,0,0.5,1,5,0,3.8,127103
536,527,7,5,1,1,1,1,1.7,1,15,0,3.1,431320
356,306,5,4,1,1,1,1,5.2,1,2,0,2.1,319203
119,110,1,1,1,1,0,0,2.4,0,15,0,2.9,96103
172,166,2,2,1,1,0,1,1.3,0,15,0,2.3,147857
145,132,2,3,0,1,0,0,4.9,0,1,0,0.8,114997
256,230,5,5,1,1,1,1,6.8,1,3,0,5.3,228893
562,519,7,6,1,1,1,1,0.8,1,14,0,0.7,474958
171,161,2,2,0,0,0,0,0.2,0,21,0,1.2,131456
132,130,1,2,1,0,0,0,1.9,0,11,0,4.7,103282
178,163,3,2,1,0,1,0,0.2,0,7,0,5.8,153699
222,189,3,1,0,1,0,1,0.3,1,11,0,0.9,208682
228,217,4,5,1,1,1,1,6.6,0,6,0,0.8,198521
245,212,4,2,1,1,1,1,6.3,1,15,0,2.5,219882
250,238,4,3,1,1,1,1,2.8,1,5,0,5.5,226616
401,375,7,4,1,1,1,1,6.7,1,14,0,3.9,331499
309,309,5,4,1,1,1,1,5.6,1,13,0,4.1,250714
110,100,1,1,0,1,0,0,3.4,0,7,0,3.9,88069
292,278,5,3,1,1,1,0,3.8,1,2,0,1.7,244137
242,215,4,4,1,1,1,1,5.6,1,9,0,4.1,214965
601,511,8,6,1,1,1,1,3.5,1,13,0,1.2,484106
190,187,3,1,0,0,1,0,2.6,0,17,0,4.2,134442
246,239,4,2,1,1,1,1,1.7,1,6,0,3.5,231313
210,184,3,2,0,1,0,0,4.3,1,5,0,4.4,168997
153,143,2,3,0,0,0,0,0.9,1,8,0,6.1,127584
127,115,2,2,1,1,0,0,3.8,0,12,0,3.2,103476
166,145,3,4,1,1,0,1,1.7,0,2,0,2.3,154479
305,278,4,5,1,1,1,1,5.2,1,3,0,3.6,267431
149,131,2,2,0,1,1,0,1.9,0,12,0,5.5,128888
213,202,4,4,1,1,1,1,5.3,1,6,0,3.1,200207
327,295,6,4,1,1,1,1,6.8,1,15,0,4.1,273070
442,385,6,4,1,1,1,1,5.4,1,9,0,5.8,365609
390,362,6,5,1,1,1,1,4.7,1,8,0,3.5,329884
252,241,4,5,1,1,1,1,6.3,1,9,0,0.3,225526
229,226,4,4,1,1,1,1,6.9,0,19,0,2.9,175569
306,280,4,3,1,1,1,1,6.7,0,13,0,6.7,233746
126,125,1,2,0,0,0,0,1.6,0,14,0,2.1,94553
215,211,3,1,1,0,0,0,0.8,1,9,0,1.3,184421
424,372,6,7,1,1,1,1,6.1,1,12,0,6.9,340164
209,203,3,3,1,0,0,1,6.6,0,19,0,3.1,155688
179,174,3,1,0,0,0,1,5.8,1,21,0,6.3,146705
336,326,5,3,1,1,1,1,0.4,1,20,0,5.5,288276
140,131,1,1,1,1,0,0,3.7,0,21,0,5.9,104721
151,151,3,3,1,0,1,0,2.2,1,16,0,6.7,124332
215,199,4,5,1,1,1,1,5.3,0,8,0,0.6,187644
293,276,5,3,1,1,1,1,4.3,1,5,0,3.5,258116
328,325,5,4,1,1,1,1,5.4,1,13,1,2.4,304502
261,252,4,3,1,1,0,1,0.3,1,15,0,3.5,234803
154,151,2,1,0,0,1,0,2.1,0,3,0,1.8,124690
212,208,3,2,0,0,1,0,1.7,1,10,0,5.8,171776
270,238,5,2,1,1,1,1,5.5,1,18,0,6.3,226792
109,95,1,1,1,0,0,0,2.9,0,17,0,6.9,77153
155,132,2,3,0,1,0,1,6.7,0,13,1,1.1,143690
216,197,4,2,1,1,1,1,4.4,0,2,0,1.2,188369
116,111,1,2,1,0,0,0,2.9,0,18,0,2.4,88256
185,169,3,3,1,1,1,0,1.5,0,11,0,2.2,154671
578,499,7,6,0,1,1,1,2.3,1,5,0,4.4,456890
130,117,2,3,1,1,0,0,2.5,1,12,0,0.2,124579
302,260,5,3,1,1,1,1,4.3,0,9,0,2.4,238008
283,264,5,5,1,1,1,0,0.3,1,9,0,1.4,248707
109,98,1,1,1,1,0,0,2.8,0,22,0,3.2,88713
130,112,1,1,0,1,0,0,6.1,0,9,0,1.1,96679
139,139,2,2,1,0,0,1,5.1,1,2,0,3.3,132446
195,169,4,3,0,1,1,1,2.9,1,12,0,4.1,184581
595,556,7,7,1,1,1,1,1.1,1,10,1,2.7,547601
245,220,4,4,1,1,1,1,6.3,1,10,0,2.7,224671
310,303,4,4,1,1,1,0,0.2,1,8,0,1.5,262402
189,181,2,1,0,0,0,1,3.4,0,4,0,5.3,152104
175,168,3,3,1,1,0,1,1.6,0,22,0,6.2,146696
303,268,4,4,0,1,1,1,3.8,1,5,0,0.8,273217
264,236,4,3,1,1,1,1,3.7,1,2,0,1.1,250020
228,205,3,2,0,1,0,0,3.9,1,6,0,4.3,176268
312,282,5,2,1,1,1,0,2.2,1,15,0,3.1,246116
268,251,5,2,1,1,1,1,2.4,1,13,0,2.8,232742
237,215,3,4,1,1,0,1,0.4,0,7,0,5.7,210303
233,223,5,4,1,1,1,1,0.2,1,7,0,5.5,228947
146,127,1,2,1,0,0,0,4.5,0,13,0,6.8,96562
208,188,4,3,1,1,1,0,6.8,1,18,1,0.9,197485
256,223,4,3,1,1,0,0,5.3,1,19,0,2.6,194161
247,212,5,4,1,1,1,1,1.3,1,2,0,4.7,241724
235,233,3,4,1,0,0,1,5.8,0,22,0,1.1,175092
118,103,1,1,1,1,0,0,0.6,0,19,0,6.6,100647
156,136,3,3,0,0,0,0,2.4,0,7,0,6.2,109519
234,220,3,1,0,0,0,1,5.1,1,21,0,0.9,192517
181,163,3,3,0,1,0,1,6.3,1,22,0,2.8,155355
345,341,6,4,1,1,1,1,1.4,1,6,0,2.7,304405
225,209,3,4,0,0,0,0,1.7,0,13,0,2.4,159353
519,444,7,4,1,1,1,1,1.9,1,9,0,1.9,431609
106,92,1,1,0,1,0,0,4.5,0,4,0,3.4,84556
359,314,5,5,1,1,1,1,0.5,1,1,0,1.9,323969
308,292,4,5,1,1,0,1,4.9,1,17,0,5.7,256969
293,267,4,4,1,1,1,1,4.5,0,10,0,0.9,232808
273,256,4,5,0,1,1,1,0.7,0,4,0,1.5,232482
219,208,4,4,1,1,1,0,5.3,1,1,0,6.3,181689
328,288,5,4,1,1,1,1,4.5,1,4,0,3.9,290232
126,126,1,1,0,0,0,0,6.7,0,6,0,5.3,86422
192,191,3,1,1,0,1,0,3.9,0,18,0,4.5,131698
348,340,5,5,0,1,1,1,2.8,1,22,0,2.5,284809
294,251,5,5,1,1,1,1,1.3,1,2,0,4.1,265324
356,332,5,5,0,1,1,1,6.5,1,2,0,2.2,307512
457,432,6,6,1,1,1,1,6.3,1,12,0,2.1,373768
435,422,7,6,1,1,1,1,0.7,1,11,0,0.2,372045
132,124,1,2,1,0,0,0,6.2,0,1,0,5.9,94132
288,258,4,5,1,1,0,1,6.8,1,22,0,2.2,231747
129,120,2,2,0,1,1,0,1.7,1,10,0,1.2,123534
264,256,4,3,0,1,1,1,1.7,1,11,0,0.7,239810
175,154,2,1,0,1,0,0,0.9,1,19,0,3.6,149955
210,188,3,1,0,1,0,1,6.8,0,7,0,4.5,167388
578,559,7,8,1,1,1,1,1.3,1,13,0,0.7,471780
345,334,5,2,1,1,1,1,2.7,1,1,0,6.3,288709
240,221,3,3,1,1,0,1,6.3,0,3,0,0.8,191399
198,169,4,4,1,1,1,1,2.4,1,9,0,4.5,191718
161,150,2,3,0,1,1,0,0.7,0,2,0,6.8,136365
239,204,5,4,1,1,1,1,5.4,1,19,0,4.6,216195
177,165,2,1,0,1,0,0,0.7,0,15,0,3.7,139917
272,252,4,3,1,1,1,1,0.4,0,13,0,5.4,230773
175,163,3,2,1,1,0,0,2.5,0,7,0,4.3,134329
269,239,4,2,1,1,0,1,3.8,1,1,0,2.8,237127
116,110,1,1,1,0,0,0,3.2,1,7,0,5.7,94750
167,148,3,3,1,0,0,0,0.3,0,18,0,2.3,133374
160,138,2,3,0,1,0,1,1.2,1,20,0,1.5,149723
219,194,4,5,1,1,0,1,0.1,1,11,0,5.2,208347
548,491,7,5,1,1,1,1,0.8,1,12,0,0.2,437783
214,209,3,2,1,0,1,0,6.1,1,7,0,0.1,177887
284,246,4,3,1,1,1,1,2.6,0,12,0,3.5,233581
122,111,1,1,1,0,0,0,5.2,0,11,0,6.4,82007
184,160,3,3,1,1,0,1,3.9,1,17,0,6.3,162188
178,153,2,1,0,1,0,0,3.7,1,21,0,6.5,134309
259,247,4,4,1,1,0,1,5.4,0,5,0,0.6,208324
146,131,1,2,0,0,0,0,3.1,0,16,0,4.9,103021
301,266,4,3,1,1,0,1,0.1,0,2,0,0.6,255619
262,251,4,2,1,1,0,1,3.8,1,2,0,3.3,223942
265,226,4,2,1,1,1,1,5.7,1,5,0,2.7,235851
293,258,4,3,1,1,1,0,3.7,0,3,0,5.5,217730
237,207,5,4,1,1,1,1,5.4,1,16,0,1.3,211237
315,309,5,2,1,1,1,1,3.4,1,14,0,2.5,267144
169,152,3,1,0,1,0,1,4.7,1,13,0,2.2,154123
207,201,3,2,1,1,0,1,2.1,1,16,0,2.8,189543
303,270,4,5,1,1,1,1,5.7,1,19,0,0.7,257143
149,136,1,2,0,1,0,0,1.6,0,17,0,5.2,111208
156,144,2,3,0,1,0,1,6.2,0,7,0,3.4,125536
217,215,4,2,1,1,1,1,2.2,0,18,0,0.4,183888
271,257,4,3,0,1,1,1,1.2,1,2,0,0.7,253219
556,472,8,5,1,1,1,1,0.8,1,5,0,1.6,469141
217,198,4,3,1,1,1,1,5.2,0,4,0,4.9,183446
138,121,2,2,1,1,0,1,5.7,1,8,0,2.9,131467
202,176,4,5,1,1,1,1,6.9,1,7,0,5.4,186569
236,202,3,1,1,1,1,0,4.9,0,21,0,5.7,177099
459,432,7,5,1,1,1,1,6.4,1,13,1,5.5,415555
139,133,2,1,0,1,0,0,3.9,0,21,0,1.6,103527
255,231,5,5,1,1,1,1,1.5,1,21,0,2.2,225123
306,303,5,3,1,0,1,1,2.4,1,12,0,4.7,263094
321,318,5,2,1,1,1,0,6.2,1,9,0,6.1,252762
127,125,1,1,0,0,0,0,6.8,0,18,0,1.2,90466
228,201,3,4,1,0,0,0,1.5,1,7,0,3.3,182581
228,219,3,1,1,0,0,1,0.7,0,18,0,6.9,180445
589,540,7,8,1,1,1,1,6.7,1,1,0,5.3,474163
278,256,5,3,1,1,1,1,2.2,1,14,0,2.6,252469
217,213,3,3,0,0,0,1,4.7,0,16,0,6.3,158127
317,271,5,3,1,1,1,1,4.6,0,8,0,2.7,252574
235,202,5,5,1,1,1,1,2.1,1,10,0,2.7,224525
230,205,4,2,1,1,1,1,1.1,1,5,0,0.6,223290
230,209,5,2,1,1,1,1,6.2,1,5,0,6.5,206992
236,231,5,4,1,1,1,1,0.7,1,20,0,0.7,220026
256,241,5,2,1,1,1,1,0.4,1,2,0,3.3,245628
129,119,1,2,0,0,0,0,0.5,0,8,0,1.5,111411
283,246,5,5,1,1,1,1,2.3,0,18,0,6.5,226241
284,261,5,2,1,1,1,0,4.4,1,16,0,5.6,219404
273,254,4,5,1,1,0,1,6.6,0,22,0,1.4,204890
234,204,4,3,0,1,0,0,0.9,1,14,0,5.2,189309
223,215,4,3,1,1,1,1,2.1,1,10,0,5.7,203200
236,213,3,3,0,0,0,1,3.1,1,3,0,1.6,201189
300,277,4,5,1,1,1,1,3.6,1,6,0,5.1,275607
120,108,2,1,0,1,0,1,2.6,0,15,0,4.7,108223
171,165,3,1,0,0,0,0,4.6,1,1,1,3.6,161359
220,202,3,2,0,0,1,0,4.5,0,19,0,3.9,151560
340,313,5,3,1,1,1,0,0.8,1,7,0,5.6,274055
260,252,4,4,1,1,1,0,1.6,1,12,0,5.5,214983
171,159,3,3,1,0,0,1,5.1,1,5,0,0.4,154691
276,270,4,5,1,1,1,1,3.7,1,11,0,0.4,245110
419,419,7,8,1,1,1,1,3.5,1,4,0,3.4,362005
141,123,1,1,0,1,1,0,4.8,0,5,0,1.3,123033
202,173,4,3,1,1,0,1,3.5,0,3,0,2.4,172069
160,139,3,1,0,0,1,0,1.8,1,22,0,6.1,134576
204,190,3,1,0,1,1,0,2.9,0,18,0,1.4,161369
191,168,4,2,1,1,1,1,0.4,0,12,0,6.6,187935
177,177,3,4,1,0,0,1,1.9,1,19,0,5.9,158215
265,263,4,5,1,1,0,1,3.4,1,13,0,4.1,224693
216,199,4,2,1,1,1,1,2.7,1,21,0,0.9,203699
150,145,1,1,0,0,0,0,3.8,0,5,0,6.9,106693
236,202,4,3,1,1,1,1,2.1,0,4,0,4.9,205805
298,285,4,2,0,1,1,0,5.7,1,6,0,4.7,231192
600,549,8,5,1,1,1,1,1.1,1,17,0,2.2,482351
195,179,3,3,0,1,0,0,1.6,1,3,0,6.7,167869
308,307,4,3,1,1,1,1,3.2,1,5,0,0.8,270162
341,334,5,2,1,1,1,1,2.6,1,17,0,4.1,276425
236,217,4,3,1,1,1,1,5.1,0,4,0,4.5,194031
171,153,3,1,0,1,0,1,4.3,0,16,0,5.2,135192
144,134,2,3,1,1,1,0,2.1,0,19,0,0.7,124873
222,222,3,2,0,0,0,0,1.8,0,8,0,4.6,161331
614,519,8,8,1,1,1,1,5.9,1,1,0,5.7,506131
226,199,3,3,1,0,0,1,2.2,1,9,0,3.9,195180
195,189,3,4,1,1,1,0,5.3,1,20,0,6.8,159479
277,272,4,2,1,1,0,1,6.8,0,22,0,3.7,198222
226,217,3,3,0,1,0,1,0.4,1,20,0,2.9,208773
227,206,3,4,1,1,0,0,0.8,1,11,1,5.7,217785
295,261,4,3,1,1,1,1,5.3,0,6,0,4.4,228838
557,522,7,4,1,1,1,1,0.9,1,7,0,1.7,460519
213,187,4,3,1,1,1,1,4.1,1,16,0,3.4,197667
166,143,3,1,1,0,0,1,0.3,1,13,0,2.6,162624
323,287,5,3,1,1,1,1,1.2,1,10,0,6.4,274484
138,123,1,1,1,0,0,0,0.8,0,3,0,0.7,120683
208,183,4,5,1,1,0,0,3.6,1,17,0,0.6,172246
252,240,4,2,1,1,0,1,5.4,1,17,1,5.2,240903
261,247,5,5,1,1,1,1,1.8,1,13,0,3.7,237559
201,178,3,3,1,1,1,0,2.3,0,22,1,2.6,180433
263,227,4,4,1,1,1,0,6.6,1,22,0,6.5,205258
235,235,5,5,1,1,1,1,2.2,1,16,0,1.4,213697
210,183,3,2,1,1,1,0,4.3,1,6,0,3.5,187368
273,260,4,3,1,1,1,1,3.7,0,13,0,5.4,209239
141,126,1,1,1,0,0,0,4.3,0,2,0,4.3,100635
104,102,1,1,0,0,0,1,4.4,0,7,0,2.3,93757
268,268,4,4,1,1,1,0,0.4,1,19,0,6.4,224142
324,294,5,2,1,1,1,1,1.5,1,21,1,1.2,317115
357,317,5,5,1,1,1,1,2.9,1,2,0,1.4,310216
297,288,5,2,1,1,1,1,3.3,1,3,0,1.5,264322
113,111,1,2,0,0,0,0,5.9,0,14,0,6.7,74178
307,275,5,4,1,1,1,0,0.9,1,4,0,6.5,261515
218,209,3,4,1,1,1,0,0.5,0,15,0,3.6,175569
180,167,2,2,0,1,0,1,6.7,0,21,0,1.5,143920
170,146,3,1,0,1,1,0,0.8,1,17,0,3.9,161431
298,293,5,5,1,1,1,1,0.1,1,9,0,6.4,264844
350,310,5,3,1,1,1,1,5.1,1,4,0,1.6,304015
285,271,5,5,0,1,1,1,2.5,1,22,0,3.5,238893
210,209,3,2,1,0,0,1,0.8,0,3,0,2.9,181443
135,115,2,2,0,1,0,0,0.5,0,18,0,0.3,118230
335,295,5,2,1,1,1,1,5.7,1,3,0,0.5,299410
544,520,7,8,1,1,1,1,0.4,1,14,0,6.2,453180
227,217,3,1,1,0,0,0,1.2,0,4,0,4.1,168378
232,227,4,2,1,0,1,1,5.7,1,17,0,4.1,190216
256,222,4,3,1,1,1,1,4.5,1,3,0,4.4,238196
366,332,6,5,1,1,1,1,5.8,1,8,0,4.5,317391
307,281,5,3,1,1,1,1,1.8,1,18,0,4.8,265388
394,338,6,4,1,1,1,1,5.7,1,20,0,0.6,327428
240,225,5,5,1,1,1,1,4.9,1,10,0,3.3,217981
435,433,6,4,1,1,1,1,5.8,1,17,0,1.9,339984
725,720,8,9,1,1,1,1,2.9,1,6,0,3.4,590386
316,284,5,2,1,1,1,1,3.2,1,21,0,3.3,267211
298,272,5,3,1,1,1,1,3.5,1,16,0,4.3,245111
188,161,3,1,0,0,0,0,4.5,1,21,0,5.5,135235
266,243,5,5,1,1,1,0,3.1,1,9,0,6.3,219478
170,148,3,4,1,1,0,0,6.5,0,1,0,4.7,130999
207,182,4,5,0,1,1,1,2.3,1,22,0,1.7,195592
134,118,1,1,1,0,0,0,3.9,0,22,0,4.8,92170
157,143,3,1,1,1,1,0,2.4,1,13,0,3.9,141114
210,209,3,4,1,0,1,0,6.7,1,18,0,2.1,165633
215,214,3,1,1,0,1,0,5.5,1,18,0,5.9,161543
421,369,6,6,1,1,1,1,5.1,1,11,0,0.3,351637
194,178,4,4,1,1,1,1,4.4,1,18,0,0.6,188784
224,211,3,2,1,0,0,0,0.4,0,7,0,6.3,174892
481,430,7,8,1,1,1,1,4.1,1,19,0,3.3,383436
154,139,2,2,0,1,0,1,1.1,0,17,0,1.1,134023
276,267,4,3,1,1,1,1,5.2,1,22,0,1.1,229522
276,253,4,3,1,1,1,0,6.7,0,11,0,4.4,205446
292,281,4,3,1,1,1,1,0.6,1,22,0,2.6,250163
214,209,4,4,1,0,0,1,2.8,1,10,0,4.4,193090
596,546,7,7,1,1,1,1,0.6,1,10,0,6.1,492882
138,128,1,1,1,0,0,0,2.8,0,12,0,6.2,99294
566,531,7,6,1,1,1,1,3.9,1,13,0,0.7,461698
100,95,1,1,1,0,0,0,0.3,0,11,0,5.4,89036
195,190,4,5,0,0,0,1,2.9,0,12,0,1.3,159421
210,196,4,2,1,1,1,1,2.5,1,1,0,6.4,200566
324,299,5,4,1,1,1,1,4.3,1,16,0,0.2,281338
248,248,4,3,1,0,1,1,2.4,0,14,0,3.8,197248
191,171,4,4,1,1,1,1,0.3,1,2,0,6.9,199587
217,193,4,2,1,1,1,1,6.2,1,8,0,1.8,204741
357,323,5,5,1,1,1,1,0.6,1,7,1,3.6,352489
219,201,3,3,1,1,0,1,5.3,0,9,0,0.8,185980
361,343,6,5,1,1,1,1,1.1,1,2,0,3.7,313815
262,234,4,4,1,1,1,1,3.3,0,12,0,1.6,218654
270,252,5,3,1,1,1,1,0.6,1,7,0,3.2,254814
600,557,7,8,1,1,1,1,4.4,1,5,0,3.2,494426
431,381,6,4,1,1,1,1,6.1,1,9,0,3.4,356893
303,261,4,4,1,1,1,1,4.6,1,19,0,5.8,257649
284,246,4,2,1,1,1,1,3.9,1,19,0,6.4,243906
