land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,large_living_room,parking_space,front_garden,swimming_pool,distance_to_school_km,wall_fence,house_age_or_renovated,water_front,distance_to_supermarket_km,property_value
536,527,7,5.0,1,1,1,1,1.7,1,15,0,3.1,431320.0
356,306,5,4.0,1,1,1,1,5.2,1,2,0,2.1,319203.0
119,110,1,1.0,1,1,0,0,2.4,0,15,0,2.9,96103.0
172,166,2,2.0,1,1,0,1,1.3,0,15,0,2.3,147857.0
145,132,2,3.0,0,1,0,0,4.9,0,1,0,0.8,114997.0
256,230,5,5.0,1,1,1,1,6.8,1,3,0,5.3,228893.0
562,519,7,,1,1,1,1,0.8,1,14,0,0.7,474958.0
171,161,2,2.0,0,0,0,0,0.2,0,21,0,1.2,131456.0
132,130,1,2.0,1,0,0,0,1.9,0,11,0,4.7,103282.0
178,163,3,2.0,1,0,1,0,0.2,0,7,0,5.8,153699.0
222,189,3,1.0,0,1,0,1,0.3,1,11,0,0.9,208682.0
228,217,4,5.0,1,1,1,1,6.6,0,6,0,0.8,198521.0
245,212,4,2.0,1,1,1,1,6.3,1,15,0,2.5,219882.0
250,238,4,3.0,1,1,1,1,2.8,1,5,0,5.5,226616.0
401,375,7,4.0,1,1,1,1,6.7,1,14,0,3.9,331499.0
309,309,5,4.0,1,1,1,1,5.6,1,13,0,4.1,250714.0
110,100,1,1.0,0,1,0,0,3.4,0,7,0,3.9,88069.0
292,278,5,3.0,1,1,1,0,3.8,1,2,0,1.7,244137.0
242,215,4,4.0,1,1,1,1,5.6,1,9,0,4.1,214965.0
601,511,8,6.0,1,1,1,1,3.5,1,13,0,1.2,484106.0
190,187,3,1.0,0,0,1,0,2.6,0,17,0,4.2,134442.0
246,239,4,2.0,1,1,1,1,1.7,1,6,0,3.5,231313.0
210,184,3,2.0,0,1,0,0,4.3,1,5,0,4.4,168997.0
153,143,2,3.0,0,0,0,0,0.9,1,8,0,6.1,127584.0
127,115,2,2.0,1,1,0,0,3.8,0,12,0,,103476.0
166,145,3,4.0,1,1,0,1,1.7,0,2,0,2.3,154479.0
305,278,4,5.0,1,1,1,1,5.2,1,3,0,3.6,267431.0
149,131,2,2.0,0,1,1,0,1.9,0,12,0,5.5,128888.0
213,202,4,4.0,1,1,1,1,5.3,1,6,0,3.1,200207.0
327,295,6,4.0,1,1,1,1,6.8,1,15,0,4.1,273070.0
442,385,6,4.0,1,1,1,1,5.4,1,9,0,5.8,365609.0
390,362,6,5.0,1,1,1,1,4.7,1,8,0,3.5,329884.0
252,241,4,5.0,1,1,1,1,6.3,1,9,0,0.3,225526.0
229,226,4,4.0,1,1,1,1,6.9,0,19,0,2.9,175569.0
306,280,4,3.0,1,1,1,1,6.7,0,13,0,6.7,233746.0
126,125,1,2.0,0,0,0,0,1.6,0,14,0,2.1,94553.0
215,211,3,1.0,1,0,0,0,0.8,1,9,0,1.3,184421.0
424,372,6,7.0,1,1,1,1,6.1,1,12,0,6.9,340164.0
209,203,3,3.0,1,0,0,1,6.6,0,19,0,3.1,155688.0
179,174,3,1.0,0,0,0,1,5.8,1,21,0,6.3,146705.0
336,326,5,3.0,1,1,1,1,0.4,1,20,0,5.5,288276.0
140,131,1,1.0,1,1,0,0,3.7,0,21,0,5.9,104721.0
151,151,3,3.0,1,0,1,0,2.2,1,16,0,6.7,124332.0
215,199,4,5.0,1,1,1,1,5.3,0,8,0,0.6,187644.0
293,276,5,3.0,1,1,1,1,4.3,1,5,0,3.5,258116.0
328,325,5,4.0,1,1,1,1,5.4,1,13,1,2.4,304502.0
261,252,4,3.0,1,1,0,1,0.3,1,15,0,3.5,234803.0
154,151,2,1.0,0,0,1,0,2.1,0,3,0,1.8,124690.0
212,208,3,2.0,0,0,1,0,1.7,1,10,0,5.8,171776.0
270,238,5,2.0,1,1,1,1,5.5,1,18,0,6.3,226792.0
109,95,1,1.0,1,0,0,0,2.9,0,17,0,6.9,77153.0
155,132,2,3.0,0,1,0,1,6.7,0,13,1,1.1,143690.0
216,197,4,2.0,1,1,1,1,4.4,0,2,0,1.2,188369.0
116,111,1,2.0,1,0,0,0,2.9,0,18,0,2.4,88256.0
185,169,3,3.0,1,1,1,0,1.5,0,11,0,2.2,154671.0
578,499,7,6.0,0,1,1,1,2.3,1,5,0,4.4,456890.0
130,117,2,3.0,1,1,0,0,2.5,1,12,0,0.2,124579.0
302,260,5,3.0,1,1,1,1,4.3,0,9,0,2.4,238008.0
283,264,5,5.0,1,1,1,0,0.3,1,9,0,1.4,248707.0
109,98,1,1.0,1,1,0,0,2.8,0,22,0,3.2,88713.0
130,112,1,1.0,0,1,0,0,6.1,0,9,0,1.1,96679.0
139,139,2,2.0,1,0,0,1,5.1,1,2,0,3.3,132446.0
195,169,4,3.0,0,1,1,1,2.9,1,12,0,,184581.0
595,556,7,7.0,1,1,1,1,1.1,1,10,1,2.7,547601.0
245,220,4,4.0,1,1,1,1,6.3,1,10,0,2.7,224671.0
310,303,4,4.0,1,1,1,0,0.2,1,8,0,1.5,262402.0
189,181,2,1.0,0,0,0,1,3.4,0,4,0,5.3,152104.0
175,168,3,3.0,1,1,0,1,1.6,0,22,0,6.2,146696.0
303,268,4,4.0,0,1,1,1,3.8,1,5,0,0.8,273217.0
264,236,4,,1,1,1,1,3.7,1,2,0,1.1,250020.0
228,205,3,2.0,0,1,0,0,3.9,1,6,0,,176268.0
312,282,5,2.0,1,1,1,0,2.2,1,15,0,3.1,246116.0
268,251,5,2.0,1,1,1,1,2.4,1,13,0,2.8,232742.0
237,215,3,4.0,1,1,0,1,0.4,0,7,0,5.7,210303.0
233,223,5,4.0,1,1,1,1,0.2,1,7,0,5.5,228947.0
146,127,1,2.0,1,0,0,0,4.5,0,13,0,,96562.0
208,188,4,3.0,1,1,1,0,6.8,1,18,1,0.9,197485.0
256,223,4,3.0,1,1,0,0,5.3,1,19,0,2.6,194161.0
247,212,5,4.0,1,1,1,1,1.3,1,2,0,4.7,241724.0
235,233,3,4.0,1,0,0,1,5.8,0,22,0,1.1,175092.0
118,103,1,1.0,1,1,0,0,0.6,0,19,0,6.6,100647.0
156,136,3,3.0,0,0,0,0,2.4,0,7,0,,
234,220,3,1.0,0,0,0,1,5.1,1,21,0,0.9,192517.0
181,163,3,3.0,0,1,0,1,6.3,1,22,0,2.8,155355.0
345,341,6,4.0,1,1,1,1,1.4,1,6,0,2.7,304405.0
225,209,3,4.0,0,0,0,0,1.7,0,13,0,2.4,159353.0
519,444,7,4.0,1,1,1,1,1.9,1,9,0,1.9,431609.0
106,92,1,1.0,0,1,0,0,4.5,0,4,0,3.4,84556.0
359,314,5,5.0,1,1,1,1,0.5,1,1,0,1.9,323969.0
308,292,4,5.0,1,1,0,1,4.9,1,17,0,5.7,256969.0
293,267,4,4.0,1,1,1,1,4.5,0,10,0,0.9,232808.0
273,256,4,5.0,0,1,1,1,0.7,0,4,0,1.5,232482.0
219,208,4,4.0,1,1,1,0,5.3,1,1,0,6.3,181689.0
328,288,5,4.0,1,1,1,1,4.5,1,4,0,3.9,290232.0
126,126,1,1.0,0,0,0,0,6.7,0,6,0,5.3,86422.0
192,191,3,1.0,1,0,1,0,3.9,0,18,0,4.5,131698.0
348,340,5,5.0,0,1,1,1,2.8,1,22,0,2.5,284809.0
294,251,5,5.0,1,1,1,1,1.3,1,2,0,4.1,265324.0
356,332,5,5.0,0,1,1,1,6.5,1,2,0,2.2,307512.0
457,432,6,6.0,1,1,1,1,6.3,1,12,0,2.1,373768.0
435,422,7,6.0,1,1,1,1,0.7,1,11,0,0.2,372045.0
132,124,1,2.0,1,0,0,0,6.2,0,1,0,5.9,94132.0
288,258,4,5.0,1,1,0,1,6.8,1,22,0,2.2,231747.0
129,120,2,2.0,0,1,1,0,1.7,1,10,0,1.2,123534.0
264,256,4,3.0,0,1,1,1,1.7,1,11,0,0.7,239810.0
175,154,2,1.0,0,1,0,0,0.9,1,19,0,3.6,149955.0
210,188,3,1.0,0,1,0,1,6.8,0,7,0,4.5,167388.0
578,559,7,8.0,1,1,1,1,1.3,1,13,0,0.7,471780.0
345,334,5,2.0,1,1,1,1,2.7,1,1,0,6.3,288709.0
240,221,3,3.0,1,1,0,1,6.3,0,3,0,0.8,191399.0
198,169,4,4.0,1,1,1,1,2.4,1,9,0,4.5,191718.0
161,150,2,3.0,0,1,1,0,0.7,0,2,0,6.8,136365.0
239,204,5,4.0,1,1,1,1,5.4,1,19,0,4.6,216195.0
177,165,2,,0,1,0,0,0.7,0,15,0,3.7,139917.0
272,252,4,3.0,1,1,1,1,0.4,0,13,0,5.4,230773.0
175,163,3,2.0,1,1,0,0,2.5,0,7,0,4.3,134329.0
269,239,4,2.0,1,1,0,1,3.8,1,1,0,2.8,237127.0
116,110,1,1.0,1,0,0,0,3.2,1,7,0,5.7,94750.0
167,148,3,3.0,1,0,0,0,0.3,0,18,0,2.3,133374.0
160,138,2,,0,1,0,1,1.2,1,20,0,1.5,149723.0
219,194,4,5.0,1,1,0,1,0.1,1,11,0,5.2,208347.0
548,491,7,5.0,1,1,1,1,0.8,1,12,0,0.2,437783.0
214,209,3,2.0,1,0,1,0,6.1,1,7,0,0.1,177887.0
284,246,4,3.0,1,1,1,1,2.6,0,12,0,3.5,233581.0
122,111,1,1.0,1,0,0,0,5.2,0,11,0,6.4,82007.0
184,160,3,3.0,1,1,0,1,3.9,1,17,0,6.3,162188.0
178,153,2,1.0,0,1,0,0,3.7,1,21,0,6.5,134309.0
259,247,4,4.0,1,1,0,1,5.4,0,5,0,0.6,208324.0
146,131,1,2.0,0,0,0,0,3.1,0,16,0,4.9,103021.0
301,266,4,3.0,1,1,0,1,0.1,0,2,0,,255619.0
262,251,4,2.0,1,1,0,1,3.8,1,2,0,3.3,223942.0
265,226,4,2.0,1,1,1,1,5.7,1,5,0,2.7,235851.0
293,258,4,,1,1,1,0,3.7,0,3,0,5.5,217730.0
237,207,5,4.0,1,1,1,1,5.4,1,16,0,1.3,211237.0
315,309,5,2.0,1,1,1,1,3.4,1,14,0,2.5,267144.0
169,152,3,1.0,0,1,0,1,4.7,1,13,0,,154123.0
207,201,3,2.0,1,1,0,1,2.1,1,16,0,2.8,189543.0
303,270,4,5.0,1,1,1,1,5.7,1,19,0,0.7,257143.0
149,136,1,2.0,0,1,0,0,1.6,0,17,0,5.2,111208.0
156,144,2,3.0,0,1,0,1,6.2,0,7,0,3.4,125536.0
217,215,4,2.0,1,1,1,1,2.2,0,18,0,0.4,183888.0
271,257,4,3.0,0,1,1,1,1.2,1,2,0,0.7,253219.0
556,472,8,5.0,1,1,1,1,0.8,1,5,0,1.6,469141.0
217,198,4,,1,1,1,1,5.2,0,4,0,4.9,183446.0
138,121,2,2.0,1,1,0,1,5.7,1,8,0,2.9,131467.0
202,176,4,5.0,1,1,1,1,6.9,1,7,0,5.4,186569.0
236,202,3,1.0,1,1,1,0,4.9,0,21,0,5.7,177099.0
459,432,7,5.0,1,1,1,1,6.4,1,13,1,5.5,415555.0
139,133,2,1.0,0,1,0,0,3.9,0,21,0,1.6,103527.0
255,231,5,5.0,1,1,1,1,1.5,1,21,0,2.2,225123.0
306,303,5,3.0,1,0,1,1,2.4,1,12,0,4.7,263094.0
321,318,5,2.0,1,1,1,0,6.2,1,9,0,6.1,252762.0
127,125,1,1.0,0,0,0,0,6.8,0,18,0,1.2,90466.0
228,201,3,4.0,1,0,0,0,1.5,1,7,0,3.3,182581.0
228,219,3,1.0,1,0,0,1,0.7,0,18,0,6.9,180445.0
589,540,7,8.0,1,1,1,1,6.7,1,1,0,5.3,474163.0
278,256,5,3.0,1,1,1,1,2.2,1,14,0,2.6,252469.0
217,213,3,3.0,0,0,0,1,4.7,0,16,0,6.3,158127.0
317,271,5,3.0,1,1,1,1,4.6,0,8,0,2.7,252574.0
235,202,5,5.0,1,1,1,1,2.1,1,10,0,2.7,224525.0
230,205,4,2.0,1,1,1,1,1.1,1,5,0,0.6,223290.0
230,209,5,2.0,1,1,1,1,6.2,1,5,0,6.5,206992.0
236,231,5,4.0,1,1,1,1,0.7,1,20,0,0.7,220026.0
256,241,5,2.0,1,1,1,1,0.4,1,2,0,3.3,245628.0
129,119,1,2.0,0,0,0,0,0.5,0,8,0,1.5,111411.0
283,246,5,5.0,1,1,1,1,2.3,0,18,0,6.5,226241.0
284,261,5,2.0,1,1,1,0,4.4,1,16,0,5.6,219404.0
273,254,4,5.0,1,1,0,1,6.6,0,22,0,1.4,
234,204,4,3.0,0,1,0,0,0.9,1,14,0,5.2,189309.0
223,215,4,3.0,1,1,1,1,2.1,1,10,0,5.7,203200.0
236,213,3,3.0,0,0,0,1,3.1,1,3,0,1.6,201189.0
300,277,4,5.0,1,1,1,1,3.6,1,6,0,,275607.0
120,108,2,1.0,0,1,0,1,2.6,0,15,0,4.7,108223.0
171,165,3,1.0,0,0,0,0,4.6,1,1,1,3.6,161359.0
220,202,3,2.0,0,0,1,0,4.5,0,19,0,3.9,151560.0
340,313,5,3.0,1,1,1,0,0.8,1,7,0,5.6,274055.0
260,252,4,4.0,1,1,1,0,1.6,1,12,0,5.5,214983.0
171,159,3,3.0,1,0,0,1,5.1,1,5,0,0.4,154691.0
276,270,4,5.0,1,1,1,1,3.7,1,11,0,0.4,245110.0
419,419,7,8.0,1,1,1,1,3.5,1,4,0,3.4,362005.0
141,123,1,1.0,0,1,1,0,4.8,0,5,0,1.3,123033.0
202,173,4,3.0,1,1,0,1,3.5,0,3,0,2.4,172069.0
160,139,3,1.0,0,0,1,0,1.8,1,22,0,6.1,134576.0
204,190,3,1.0,0,1,1,0,2.9,0,18,0,1.4,161369.0
191,168,4,2.0,1,1,1,1,0.4,0,12,0,6.6,187935.0
177,177,3,4.0,1,0,0,1,1.9,1,19,0,5.9,158215.0
265,263,4,5.0,1,1,0,1,3.4,1,13,0,4.1,224693.0
216,199,4,2.0,1,1,1,1,2.7,1,21,0,0.9,203699.0
150,145,1,1.0,0,0,0,0,3.8,0,5,0,6.9,106693.0
236,202,4,3.0,1,1,1,1,2.1,0,4,0,4.9,205805.0
298,285,4,2.0,0,1,1,0,5.7,1,6,0,4.7,231192.0
600,549,8,5.0,1,1,1,1,1.1,1,17,0,2.2,482351.0
195,179,3,3.0,0,1,0,0,1.6,1,3,0,6.7,167869.0
308,307,4,3.0,1,1,1,1,3.2,1,5,0,0.8,270162.0
341,334,5,2.0,1,1,1,1,2.6,1,17,0,4.1,276425.0
236,217,4,3.0,1,1,1,1,5.1,0,4,0,4.5,194031.0
171,153,3,1.0,0,1,0,1,4.3,0,16,0,5.2,135192.0
144,134,2,3.0,1,1,1,0,2.1,0,19,0,0.7,124873.0
222,222,3,2.0,0,0,0,0,1.8,0,8,0,4.6,161331.0
614,519,8,8.0,1,1,1,1,5.9,1,1,0,5.7,506131.0
226,199,3,3.0,1,0,0,1,2.2,1,9,0,3.9,195180.0
195,189,3,4.0,1,1,1,0,5.3,1,20,0,6.8,159479.0
277,272,4,2.0,1,1,0,1,6.8,0,22,0,3.7,198222.0
226,217,3,3.0,0,1,0,1,0.4,1,20,0,2.9,208773.0
227,206,3,4.0,1,1,0,0,0.8,1,11,1,5.7,217785.0
295,261,4,3.0,1,1,1,1,5.3,0,6,0,4.4,228838.0
557,522,7,4.0,1,1,1,1,0.9,1,7,0,1.7,460519.0
213,187,4,3.0,1,1,1,1,4.1,1,16,0,3.4,197667.0
166,143,3,1.0,1,0,0,1,0.3,1,13,0,2.6,162624.0
323,287,5,3.0,1,1,1,1,1.2,1,10,0,,274484.0
138,123,1,1.0,1,0,0,0,0.8,0,3,0,,120683.0
208,183,4,5.0,1,1,0,0,3.6,1,17,0,0.6,172246.0
252,240,4,2.0,1,1,0,1,5.4,1,17,1,5.2,240903.0
261,247,5,5.0,1,1,1,1,1.8,1,13,0,3.7,237559.0
201,178,3,3.0,1,1,1,0,2.3,0,22,1,2.6,180433.0
263,227,4,4.0,1,1,1,0,6.6,1,22,0,6.5,205258.0
235,235,5,5.0,1,1,1,1,2.2,1,16,0,1.4,213697.0
210,183,3,2.0,1,1,1,0,4.3,1,6,0,3.5,187368.0
273,260,4,3.0,1,1,1,1,3.7,0,13,0,5.4,209239.0
141,126,1,1.0,1,0,0,0,4.3,0,2,0,4.3,100635.0
104,102,1,1.0,0,0,0,1,4.4,0,7,0,2.3,93757.0
268,268,4,4.0,1,1,1,0,0.4,1,19,0,6.4,224142.0
324,294,5,2.0,1,1,1,1,1.5,1,21,1,1.2,317115.0
357,317,5,5.0,1,1,1,1,2.9,1,2,0,1.4,310216.0
297,288,5,2.0,1,1,1,1,3.3,1,3,0,1.5,264322.0
113,111,1,2.0,0,0,0,0,5.9,0,14,0,6.7,74178.0
307,275,5,4.0,1,1,1,0,0.9,1,4,0,6.5,261515.0
218,209,3,4.0,1,1,1,0,0.5,0,15,0,3.6,175569.0
180,167,2,2.0,0,1,0,1,6.7,0,21,0,1.5,143920.0
170,146,3,1.0,0,1,1,0,0.8,1,17,0,3.9,161431.0
298,293,5,5.0,1,1,1,1,0.1,1,9,0,6.4,264844.0
350,310,5,3.0,1,1,1,1,5.1,1,4,0,1.6,304015.0
285,271,5,5.0,0,1,1,1,2.5,1,22,0,3.5,238893.0
210,209,3,2.0,1,0,0,1,0.8,0,3,0,2.9,181443.0
135,115,2,2.0,0,1,0,0,0.5,0,18,0,0.3,118230.0
335,295,5,2.0,1,1,1,1,5.7,1,3,0,,299410.0
544,520,7,8.0,1,1,1,1,0.4,1,14,0,6.2,453180.0
227,217,3,1.0,1,0,0,0,1.2,0,4,0,4.1,168378.0
232,227,4,2.0,1,0,1,1,5.7,1,17,0,4.1,190216.0
256,222,4,3.0,1,1,1,1,4.5,1,3,0,4.4,238196.0
366,332,6,5.0,1,1,1,1,5.8,1,8,0,4.5,317391.0
307,281,5,3.0,1,1,1,1,1.8,1,18,0,4.8,265388.0
394,338,6,4.0,1,1,1,1,5.7,1,20,0,0.6,327428.0
240,225,5,5.0,1,1,1,1,4.9,1,10,0,3.3,217981.0
435,433,6,4.0,1,1,1,1,5.8,1,17,0,1.9,339984.0
725,720,8,9.0,1,1,1,1,2.9,1,6,0,3.4,590386.0
316,284,5,2.0,1,1,1,1,3.2,1,21,0,3.3,267211.0
298,272,5,3.0,1,1,1,1,3.5,1,16,0,4.3,245111.0
188,161,3,1.0,0,0,0,0,4.5,1,21,0,5.5,135235.0
266,243,5,5.0,1,1,1,0,3.1,1,9,0,6.3,219478.0
170,148,3,4.0,1,1,0,0,6.5,0,1,0,4.7,130999.0
207,182,4,5.0,0,1,1,1,2.3,1,22,0,1.7,195592.0
134,118,1,1.0,1,0,0,0,3.9,0,22,0,4.8,92170.0
157,143,3,1.0,1,1,1,0,2.4,1,13,0,3.9,141114.0
210,209,3,4.0,1,0,1,0,6.7,1,18,0,2.1,165633.0
215,214,3,1.0,1,0,1,0,5.5,1,18,0,5.9,161543.0
421,369,6,6.0,1,1,1,1,5.1,1,11,0,0.3,
194,178,4,4.0,1,1,1,1,4.4,1,18,0,0.6,188784.0
224,211,3,2.0,1,0,0,0,0.4,0,7,0,6.3,174892.0
481,430,7,8.0,1,1,1,1,4.1,1,19,0,3.3,383436.0
154,139,2,2.0,0,1,0,1,1.1,0,17,0,1.1,134023.0
276,267,4,3.0,1,1,1,1,5.2,1,22,0,1.1,229522.0
276,253,4,3.0,1,1,1,0,6.7,0,11,0,4.4,205446.0
292,281,4,3.0,1,1,1,1,0.6,1,22,0,2.6,250163.0
214,209,4,4.0,1,0,0,1,2.8,1,10,0,4.4,193090.0
596,546,7,7.0,1,1,1,1,0.6,1,10,0,6.1,492882.0
138,128,1,1.0,1,0,0,0,2.8,0,12,0,6.2,99294.0
566,531,7,6.0,1,1,1,1,3.9,1,13,0,0.7,461698.0
100,95,1,1.0,1,0,0,0,0.3,0,11,0,5.4,89036.0
195,190,4,5.0,0,0,0,1,2.9,0,12,0,1.3,159421.0
210,196,4,2.0,1,1,1,1,2.5,1,1,0,6.4,200566.0
324,299,5,4.0,1,1,1,1,4.3,1,16,0,0.2,281338.0
248,248,4,3.0,1,0,1,1,2.4,0,14,0,3.8,197248.0
191,171,4,4.0,1,1,1,1,0.3,1,2,0,6.9,199587.0
217,193,4,2.0,1,1,1,1,6.2,1,8,0,1.8,204741.0
357,323,5,5.0,1,1,1,1,0.6,1,7,1,,352489.0
219,201,3,3.0,1,1,0,1,5.3,0,9,0,0.8,185980.0
361,343,6,5.0,1,1,1,1,1.1,1,2,0,3.7,313815.0
262,234,4,4.0,1,1,1,1,3.3,0,12,0,1.6,218654.0
270,252,5,3.0,1,1,1,1,0.6,1,7,0,3.2,254814.0
600,557,7,8.0,1,1,1,1,4.4,1,5,0,3.2,494426.0
431,381,6,4.0,1,1,1,1,6.1,1,9,0,3.4,356893.0
303,261,4,4.0,1,1,1,1,4.6,1,19,0,5.8,257649.0
284,246,4,2.0,1,1,1,1,3.9,1,19,0,6.4,243906.0
175,151,3,2.0,1,1,0,0,3.5,0,5,0,3.7,135234.0
182,164,2,2.0,0,1,0,0,1.9,0,11,0,6.5,133571.0
155,155,3,1.0,1,0,0,1,0.4,1,9,0,0.5,165209.0
519,506,7,7.0,1,1,1,1,5.9,1,4,0,2.3,430155.0
262,233,4,2.0,1,1,1,1,0.9,1,17,0,6.5,236998.0
280,272,4,3.0,1,1,0,1,2.9,1,20,0,4.8,243247.0
238,238,5,4.0,1,1,1,1,6.8,1,20,0,0.3,205120.0
228,227,4,5.0,1,1,1,1,6.7,1,17,0,,195922.0
213,204,4,4.0,0,1,1,1,1.7,0,1,0,6.3,179760.0
155,153,2,3.0,0,0,0,0,0.5,0,4,0,4.4,121768.0
141,123,2,2.0,0,0,1,0,3.2,0,7,0,0.4,119503.0
194,165,3,4.0,0,1,0,1,2.6,1,17,0,0.6,178191.0
174,156,3,4.0,1,1,0,0,2.9,1,14,0,5.9,145611.0
230,219,4,5.0,1,1,0,1,3.3,1,4,0,5.6,207104.0
123,118,1,1.0,0,0,0,0,2.8,0,4,0,6.1,92907.0
161,146,3,2.0,0,1,0,0,2.4,1,13,0,0.4,138280.0
280,251,4,4.0,1,1,1,0,6.5,1,2,0,3.2,
328,312,5,3.0,1,1,1,1,0.7,1,6,0,1.6,303492.0
183,169,2,1.0,0,1,0,0,5.5,0,1,0,3.8,134858.0
331,329,6,5.0,1,1,1,1,4.7,1,19,0,1.8,270681.0
125,125,1,2.0,0,0,0,0,6.3,0,2,0,4.1,89191.0
243,210,4,3.0,1,1,1,1,2.6,0,6,0,4.3,205862.0
305,300,4,3.0,0,1,1,1,3.9,0,8,0,3.6,231412.0
260,260,5,2.0,1,1,1,1,4.1,1,15,0,6.6,213048.0
339,338,5,4.0,1,1,1,1,2.2,1,8,0,,286854.0
319,300,5,3.0,1,1,1,1,5.1,1,4,0,6.9,278377.0
162,143,3,1.0,1,0,1,0,4.5,0,1,0,5.6,129850.0
153,135,3,3.0,1,1,0,0,6.5,1,18,0,4.8,122270.0
462,451,6,7.0,1,1,1,1,0.5,1,8,0,5.8,390869.0
288,268,4,4.0,1,1,1,1,0.1,1,4,0,2.5,270726.0
296,265,4,5.0,0,1,1,1,1.4,0,9,0,6.8,234069.0
215,191,3,1.0,0,0,1,0,3.5,0,20,0,3.8,157434.0
271,238,4,3.0,1,1,1,1,3.8,1,20,0,6.1,238836.0
148,132,1,2.0,0,0,0,0,4.3,0,13,0,0.2,105026.0
360,318,5,5.0,1,1,1,1,0.2,1,1,0,1.8,337124.0
267,244,5,5.0,0,1,1,1,3.4,1,21,0,,228284.0
208,193,3,1.0,0,0,1,0,6.1,1,4,0,3.6,160184.0
263,243,5,3.0,1,1,1,1,2.9,0,11,0,0.9,218578.0
187,169,2,1.0,0,0,0,1,2.8,0,5,0,1.6,150222.0
330,312,5,2.0,1,1,1,1,1.5,1,3,0,4.7,289536.0
310,271,5,2.0,1,1,1,0,2.6,1,5,0,2.6,256752.0
322,306,5,5.0,1,1,1,1,5.5,1,4,0,3.3,285567.0
297,277,5,2.0,1,1,1,1,3.4,1,15,0,6.4,256375.0
198,172,4,2.0,0,1,1,0,1.9,1,4,0,3.1,181638.0
234,205,5,3.0,1,1,1,1,0.4,1,6,0,3.1,235306.0
301,298,5,2.0,1,0,1,1,1.2,1,8,0,3.9,
117,102,1,1.0,0,0,1,0,0.6,0,9,0,4.1,106589.0
194,182,4,3.0,0,1,1,1,3.9,1,2,0,5.9,184562.0
287,259,4,5.0,1,1,1,0,2.9,1,8,0,5.7,240767.0
409,403,6,7.0,1,1,1,1,4.3,1,20,0,5.7,315732.0
107,103,1,1.0,0,0,0,0,1.1,0,6,0,1.4,89719.0
442,417,6,4.0,1,1,1,1,6.6,1,6,1,3.5,413009.0
204,200,3,1.0,1,0,0,0,3.4,1,13,0,6.2,157327.0
183,160,3,,0,1,0,0,3.9,0,11,0,3.1,130297.0
158,146,3,2.0,1,1,0,0,0.1,1,10,0,5.8,148270.0
279,251,5,2.0,1,1,1,1,6.3,0,14,0,0.9,223166.0
236,227,3,1.0,1,0,1,0,3.8,0,11,0,6.7,173517.0
287,280,5,4.0,1,1,1,1,4.2,1,11,0,3.3,254650.0
157,147,2,2.0,0,1,0,0,4.6,0,11,0,2.5,121125.0
233,204,3,4.0,1,1,0,1,6.8,1,12,0,0.3,210410.0
195,176,3,2.0,0,0,0,0,0.5,1,1,0,6.7,157757.0
179,161,3,4.0,0,1,0,1,4.2,0,10,0,3.4,147507.0
141,120,2,2.0,0,1,0,0,3.2,0,4,0,1.1,109433.0
225,216,4,3.0,0,1,1,1,5.7,1,17,0,6.6,188750.0
464,425,6,4.0,1,1,1,1,1.9,1,6,0,2.5,397027.0
271,253,5,3.0,1,1,1,1,0.9,1,11,0,6.5,243693.0
441,381,6,7.0,1,1,1,1,5.2,1,20,0,4.8,352310.0
237,221,4,4.0,1,1,1,0,2.7,1,16,0,0.8,197558.0
197,172,4,2.0,1,1,1,1,1.9,1,22,0,5.5,189198.0
122,106,2,1.0,1,1,0,1,2.2,0,20,0,3.5,108952.0
127,115,1,1.0,1,1,0,1,5.6,0,21,0,6.4,104493.0
351,317,5,4.0,1,1,1,1,2.6,1,7,0,,307417.0
362,353,6,5.0,1,1,1,1,5.3,1,18,0,4.2,288649.0
252,248,4,2.0,1,1,1,1,1.7,1,16,0,0.3,231309.0
200,193,4,3.0,1,1,1,1,4.7,1,22,0,4.5,178428.0
283,281,5,5.0,1,0,1,1,1.5,1,16,0,4.4,249216.0
239,215,5,2.0,1,1,1,1,2.7,1,10,0,1.3,222400.0
143,137,2,1.0,1,1,1,0,0.5,0,8,0,3.5,129642.0
568,545,8,8.0,1,1,1,1,4.3,1,19,0,1.3,443430.0
293,255,4,3.0,1,1,1,0,1.4,1,3,0,5.8,243714.0
269,262,5,2.0,1,1,0,1,2.9,1,11,0,2.7,234484.0
229,203,3,,1,1,0,0,1.4,0,5,0,4.7,169625.0
205,182,3,4.0,1,1,1,0,2.2,1,21,0,5.7,176558.0
255,243,4,4.0,1,1,1,1,5.1,1,17,0,6.6,218028.0
304,270,4,5.0,1,1,1,1,3.9,1,21,0,3.4,253768.0
182,160,2,2.0,0,0,1,0,5.5,0,14,0,1.4,137653.0
307,286,4,5.0,1,1,1,1,3.6,1,4,0,6.7,265336.0
125,107,2,2.0,0,1,0,1,3.1,0,19,0,6.8,108558.0
182,177,2,1.0,0,0,0,0,6.2,1,20,0,0.3,142621.0
566,488,7,7.0,1,1,1,1,3.6,1,9,0,6.9,450366.0
256,233,4,2.0,1,1,0,1,1.6,1,21,0,3.3,218698.0
343,300,5,3.0,1,1,1,1,4.9,1,2,0,0.9,303110.0
218,202,3,3.0,1,0,0,0,2.3,0,1,0,5.6,159407.0
164,163,3,3.0,0,0,0,1,6.6,1,16,0,3.9,141040.0
